Frequency (Hz)	Level (dB)
12596.923828	-52.743309
12607.690430	-56.256458
12618.457031	-60.412251
12629.223633	-62.310234
12639.990234	-63.080040
12650.756836	-65.531609
12661.523438	-70.308563
12672.290039	-74.631645
12683.056641	-79.646049
12693.823242	-80.403824
12704.589844	-72.992805
12715.356445	-65.835144
12726.123047	-61.563087
12736.889648	-60.477024
12747.656250	-60.773804
12758.422852	-61.316502
12769.189453	-62.922676
12779.956055	-60.834465
12790.722656	-55.314987
12801.489258	-52.333202
12812.255859	-51.382256
12823.022461	-51.315872
12833.789062	-52.401497
12844.555664	-54.099979
12855.322266	-54.838112
12866.088867	-54.405834
12876.855469	-53.227901
12887.622070	-52.924503
12898.388672	-53.627464
12909.155273	-54.812317
12919.921875	-57.349636
12930.688477	-57.898357
12941.455078	-55.141476
12952.221680	-53.468582
12962.988281	-53.939220
12973.754883	-55.098606
12984.521484	-54.668015
12995.288086	-53.289772
13006.054688	-50.939724
13016.821289	-48.557114
13027.587891	-47.033710
13038.354492	-46.658237
13049.121094	-46.943314
13059.887695	-47.046379
13070.654297	-47.409767
13081.420898	-48.708107
13092.187500	-50.717113
13102.954102	-53.252430
13113.720703	-57.073158
13124.487305	-61.028996
13135.253906	-61.652367
13146.020508	-58.604790
13156.787109	-54.669636
13167.553711	-51.215034
13178.320312	-48.906361
13189.086914	-48.176910
13199.853516	-48.632984
13210.620117	-49.284542
13221.386719	-49.275642
13232.153320	-49.132282
13242.919922	-48.492203
13253.686523	-48.021744
13264.453125	-48.357811
13275.219727	-48.340263
13285.986328	-48.379398
13296.752930	-49.310860
13307.519531	-50.568645
13318.286133	-50.978432
13329.052734	-50.568527
13339.819336	-50.521198
13350.585938	-51.418152
13361.352539	-52.582161
13372.119141	-52.849403
13382.885742	-52.621532
13393.652344	-51.165142
13404.418945	-49.460278
13415.185547	-48.317020
13425.952148	-47.394447
13436.718750	-47.778725
13447.485352	-48.544872
13458.251953	-48.739330
13469.018555	-49.600903
13479.785156	-51.625484
13490.551758	-54.799866
13501.318359	-57.798779
13512.084961	-57.606419
13522.851562	-53.407368
13533.618164	-49.701679
13544.384766	-48.459492
13555.151367	-49.056458
13565.917969	-50.825718
13576.684570	-52.878777
13587.451172	-54.357983
13598.217773	-55.597294
13608.984375	-57.000599
13619.750977	-59.399055
13630.517578	-63.996807
13641.284180	-68.041496
13652.050781	-62.991394
13662.817383	-57.022133
13673.583984	-52.974995
13684.350586	-50.486641
13695.117188	-48.990650
13705.883789	-49.376831
13716.650391	-51.349220
13727.416992	-52.796806
13738.183594	-52.814602
13748.950195	-52.877571
13759.716797	-54.174164
13770.483398	-55.143539
13781.250000	-54.210533
13792.016602	-54.200073
13802.783203	-55.746811
13813.549805	-57.863655
13824.316406	-57.744499
13835.083008	-56.196247
13845.849609	-56.526073
13856.616211	-57.529274
13867.382812	-57.052826
13878.149414	-56.691181
13888.916016	-57.233833
13899.682617	-58.503723
13910.449219	-58.679260
13921.215820	-55.956860
13931.982422	-53.316387
13942.749023	-52.160038
13953.515625	-51.776142
13964.282227	-51.417824
13975.048828	-51.369335
13985.815430	-52.154900
13996.582031	-52.321095
14007.348633	-51.908825
14018.115234	-51.042713
14028.881836	-49.887932
14039.648438	-49.012852
14050.415039	-48.121811
14061.181641	-48.134243
14071.948242	-48.916073
14082.714844	-50.988987
14093.481445	-54.137951
14104.248047	-55.739346
14115.014648	-55.848183
14125.781250	-56.066887
14136.547852	-56.807041
14147.314453	-58.652313
14158.081055	-60.290165
14168.847656	-59.405735
14179.614258	-56.899136
14190.380859	-56.017708
14201.147461	-56.825432
14211.914062	-56.873558
14222.680664	-56.819145
14233.447266	-57.397377
14244.213867	-57.102489
14254.980469	-56.985031
14265.747070	-58.341694
14276.513672	-61.293072
14287.280273	-66.255592
14298.046875	-72.056572
14308.813477	-71.235786
14319.580078	-68.922073
14330.346680	-68.200188
14341.113281	-68.191597
14351.879883	-67.804794
14362.646484	-66.382935
14373.413086	-65.494171
14384.179688	-64.610542
14394.946289	-64.768150
14405.712891	-68.088844
14416.479492	-73.928200
14427.246094	-76.941071
14438.012695	-79.205666
14448.779297	-80.710068
14459.545898	-81.325912
14470.312500	-77.154778
14481.079102	-73.256203
14491.845703	-73.051888
14502.612305	-76.166779
14513.378906	-81.406288
14524.145508	-84.227386
14534.912109	-78.757835
14545.678711	-71.657501
14556.445312	-67.423798
14567.211914	-66.186737
14577.978516	-66.962669
14588.745117	-69.181656
14599.511719	-73.233986
14610.278320	-71.811630
14621.044922	-66.357185
14631.811523	-62.931973
14642.578125	-61.858704
14653.344727	-61.573917
14664.111328	-59.874626
14674.877930	-58.168079
14685.644531	-55.952427
14696.411133	-53.368507
14707.177734	-51.636642
14717.944336	-51.297237
14728.710938	-51.699398
14739.477539	-53.059422
14750.244141	-54.958633
14761.010742	-55.681606
14771.777344	-56.031086
14782.543945	-55.608337
14793.310547	-53.747196
14804.077148	-52.640099
14814.843750	-53.091442
14825.610352	-54.935966
14836.376953	-58.067684
14847.143555	-62.022408
14857.910156	-66.611137
14868.676758	-70.926857
14879.443359	-70.493942
14890.209961	-65.815811
14900.976562	-62.592972
14911.743164	-62.375816
14922.509766	-64.507744
14933.276367	-68.215248
14944.042969	-73.189995
14954.809570	-75.804527
14965.576172	-74.753448
14976.342773	-75.074486
14987.109375	-77.776978
14997.875977	-80.689232
15008.642578	-81.096756
15019.409180	-80.401306
15030.175781	-78.979523
15040.942383	-75.629929
15051.708984	-73.579727
15062.475586	-73.067856
15073.242188	-73.508156
15084.008789	-75.783211
15094.775391	-79.532898
15105.541992	-82.480530
15116.308594	-83.616005
15127.075195	-85.049561
15137.841797	-86.238197
15148.608398	-85.683243
15159.375000	-85.164536
15170.141602	-84.461472
15180.908203	-83.911919
15191.674805	-83.141663
15202.441406	-82.469810
15213.208008	-82.703293
15223.974609	-83.272400
15234.741211	-81.709503
15245.507812	-76.652031
15256.274414	-70.683411
15267.041016	-67.297264
15277.807617	-66.840271
15288.574219	-68.895111
15299.340820	-73.491852
15310.107422	-77.037048
15320.874023	-74.324989
15331.640625	-69.803764
15342.407227	-66.857147
15353.173828	-66.550980
15363.940430	-68.312477
15374.707031	-71.475464
15385.473633	-75.605927
15396.240234	-79.243401
15407.006836	-80.909386
15417.773438	-81.108063
15428.540039	-80.850792
15439.306641	-80.800468
15450.073242	-81.821800
15460.839844	-82.559280
15471.606445	-82.832695
15482.373047	-82.018341
15493.139648	-81.004509
15503.906250	-80.921509
15514.672852	-81.566315
15525.439453	-82.394623
15536.206055	-83.097572
15546.972656	-83.242546
15557.739258	-82.956375
15568.505859	-82.720154
15579.272461	-83.095642
15590.039062	-83.170013
15600.805664	-83.142776
15611.572266	-82.788429
15622.338867	-82.025604
15633.105469	-81.424561
15643.872070	-81.587479
15654.638672	-81.862572
15665.405273	-82.124756
15676.171875	-82.546082
15686.938477	-82.064369
15697.705078	-81.552521
15708.471680	-80.945297
15719.238281	-80.248276
15730.004883	-79.884506
15740.771484	-79.956421
15751.538086	-80.240334
15762.304688	-80.601601
15773.071289	-80.782356
15783.837891	-80.565346
15794.604492	-80.505669
15805.371094	-80.914276
15816.137695	-81.577095
15826.904297	-82.037346
15837.670898	-82.406197
15848.437500	-82.023453
15859.204102	-81.140594
15869.970703	-80.777359
15880.737305	-81.057610
15891.503906	-81.652657
15902.270508	-83.153702
15913.037109	-85.275681
15923.803711	-86.275497
15934.570312	-86.823875
15945.336914	-87.263634
15956.103516	-87.599281
15966.870117	-88.213890
15977.636719	-87.418968
15988.403320	-85.862366
15999.169922	-85.507309
16009.936523	-85.804451
16020.703125	-85.154396
16031.469727	-83.543465
16042.236328	-82.768166
16053.002930	-83.376152
16063.769531	-83.085938
16074.536133	-81.778770
16085.302734	-81.295921
16096.069336	-81.325912
16106.835938	-81.127319
16117.602539	-80.960098
16128.369141	-80.686562
16139.135742	-80.930107
16149.902344	-81.353073
16160.668945	-81.133698
16171.435547	-80.690376
16182.202148	-80.662598
16192.968750	-80.865021
16203.735352	-80.842033
16214.501953	-81.070297
16225.268555	-81.676201
16236.035156	-82.551903
16246.801758	-83.629196
16257.568359	-84.266510
16268.334961	-83.692314
16279.101562	-83.604912
16289.868164	-84.523788
16300.634766	-85.872536
16311.401367	-87.147972
16322.167969	-86.120438
16332.934570	-84.634636
16343.701172	-83.614258
16354.467773	-83.762924
16365.234375	-85.048866
16376.000977	-86.690483
16386.767578	-86.687080
16397.534180	-85.995819
16408.300781	-84.963120
16419.067383	-83.573944
16429.833984	-83.534737
16440.600586	-84.480988
16451.367188	-85.887619
16462.133789	-87.646004
16472.900391	-87.789276
16483.666992	-86.897644
16494.433594	-86.038216
16505.200195	-85.486526
16515.966797	-86.197945
16526.733398	-87.282608
16537.500000	-88.308609
16548.266602	-88.689262
16559.033203	-88.261658
16569.799805	-87.698265
16580.566406	-87.066452
16591.333008	-86.641579
16602.099609	-87.468224
16612.866211	-88.807747
16623.632812	-88.657288
16634.399414	-87.887520
16645.166016	-87.632042
16655.932617	-87.460068
16666.699219	-87.370621
16677.465820	-87.300797
16688.232422	-87.070679
16698.999023	-87.070763
16709.765625	-86.456902
16720.532227	-85.710197
16731.298828	-85.528519
16742.065430	-86.258804
16752.832031	-86.892075
16763.598633	-86.457047
16774.365234	-85.055038
16785.131836	-83.451630
16795.898438	-82.597092
16806.665039	-82.564507
16817.431641	-83.448776
16828.198242	-84.863403
16838.964844	-85.849899
16849.731445	-85.486656
16860.498047	-84.393433
16871.264648	-83.346016
16882.031250	-82.883232
16892.797852	-83.594833
16903.564453	-84.898689
16914.331055	-85.735550
16925.097656	-85.561356
16935.864258	-84.820724
16946.630859	-84.168411
16957.397461	-83.662148
16968.164062	-83.808830
16978.930664	-84.816505
16989.697266	-85.185532
17000.463867	-84.767715
17011.230469	-84.062683
17021.997070	-83.487862
17032.763672	-82.384575
17043.530273	-81.597588
17054.296875	-82.045525
17065.063477	-82.880386
17075.830078	-82.999863
17086.596680	-82.211517
17097.363281	-81.440178
17108.129883	-81.438736
17118.896484	-80.841377
17129.663086	-80.438927
17140.429688	-81.242294
17151.196289	-81.338989
17161.962891	-79.572578
17172.729492	-75.491646
17183.496094	-71.983841
17194.262695	-70.661377
17205.029297	-72.047295
17215.795898	-76.616150
17226.562500	-81.005501
17237.329102	-81.385323
17248.095703	-79.202652
17258.862305	-75.926926
17269.628906	-75.086388
17280.395508	-76.939018
17291.162109	-77.869919
17301.928711	-76.688988
17312.695312	-78.088081
17323.461914	-80.370361
17334.228516	-81.904816
17344.995117	-83.740341
17355.761719	-83.966614
17366.528320	-83.363586
17377.294922	-81.071373
17388.061523	-77.178909
17398.828125	-75.062386
17409.594727	-75.871429
17420.361328	-76.724960
17431.127930	-74.459358
17441.894531	-72.635040
17452.661133	-72.987328
17463.427734	-75.432480
17474.194336	-76.474358
17484.960938	-74.803963
17495.727539	-73.790390
17506.494141	-73.736687
17517.260742	-72.537483
17528.027344	-71.015244
17538.793945	-71.157059
17549.560547	-72.234062
17560.327148	-74.674797
17571.093750	-78.845581
17581.860352	-81.283104
17592.626953	-81.141434
17603.393555	-79.944824
17614.160156	-75.536865
17624.926758	-70.719894
17635.693359	-68.140388
17646.459961	-66.791641
17657.226562	-65.679214
17667.993164	-65.896889
17678.759766	-67.003189
17689.526367	-66.776039
17700.292969	-65.486526
17711.059570	-64.145554
17721.826172	-62.837711
17732.592773	-61.705105
17743.359375	-60.763550
17754.125977	-60.210842
17764.892578	-60.980927
17775.659180	-61.762779
17786.425781	-61.941620
17797.192383	-63.334209
17807.958984	-64.701691
17818.725586	-63.454697
17829.492188	-63.393726
17840.258789	-64.341896
17851.025391	-65.445351
17861.791992	-66.772087
17872.558594	-68.117470
17883.325195	-68.470802
17894.091797	-68.153931
17904.858398	-68.916771
17915.625000	-70.616402
17926.391602	-71.485680
17937.158203	-70.585747
17947.924805	-68.967705
17958.691406	-67.568214
17969.458008	-67.498001
17980.224609	-68.917542
17990.991211	-69.964958
18001.757812	-70.077950
18012.524414	-72.119415
18023.291016	-77.225235
18034.057617	-83.084877
18044.824219	-85.321220
18055.590820	-86.122871
18066.357422	-85.879166
18077.124023	-84.629387
18087.890625	-83.989418
18098.657227	-83.830170
18109.423828	-84.249329
18120.190430	-84.735100
18130.957031	-84.735550
18141.723633	-84.683090
18152.490234	-84.705818
18163.256836	-84.245888
18174.023438	-83.986954
18184.790039	-84.602249
18195.556641	-85.047157
18206.323242	-85.279648
18217.089844	-85.544701
18227.856445	-84.767532
18238.623047	-83.745987
18249.389648	-83.560204
18260.156250	-83.987144
18270.922852	-83.880463
18281.689453	-84.650055
18292.456055	-86.290352
18303.222656	-86.654488
18313.989258	-86.629280
18324.755859	-86.259445
18335.522461	-85.084671
18346.289062	-85.013191
18357.055664	-85.558243
18367.822266	-85.846001
18378.588867	-85.984978
18389.355469	-85.734261
18400.122070	-84.991554
18410.888672	-83.419518
18421.655273	-81.443634
18432.421875	-80.512054
18443.188477	-81.211739
18453.955078	-84.098793
18464.721680	-86.264679
18475.488281	-86.536606
18486.254883	-86.666199
18497.021484	-86.800537
18507.788086	-86.866631
18518.554688	-87.487465
18529.321289	-88.382484
18540.087891	-88.907211
18550.854492	-89.045937
18561.621094	-89.228737
18572.387695	-89.704300
18583.154297	-90.431618
18593.920898	-90.364777
18604.687500	-89.965660
18615.454102	-90.010040
18626.220703	-90.348381
18636.987305	-90.475479
18647.753906	-89.987404
18658.520508	-89.613792
18669.287109	-89.916412
18680.053711	-90.312141
18690.820312	-90.770561
18701.586914	-91.288589
18712.353516	-91.971359
18723.120117	-92.743797
18733.886719	-93.283875
18744.653320	-93.716499
18755.419922	-93.811325
18766.186523	-92.921898
18776.953125	-92.558334
18787.719727	-93.092697
18798.486328	-93.382576
18809.252930	-93.584793
18820.019531	-93.989647
18830.786133	-94.479942
18841.552734	-94.789909
18852.319336	-94.732414
18863.085938	-94.474960
18873.852539	-94.387398
18884.619141	-94.774269
18895.385742	-95.243881
18906.152344	-95.859825
18916.918945	-96.712708
18927.685547	-96.932610
18938.452148	-96.591568
18949.218750	-96.568398
18959.985352	-96.659447
18970.751953	-96.537735
18981.518555	-96.598587
18992.285156	-96.670845
19003.051758	-96.674828
19013.818359	-97.077820
19024.584961	-97.312988
19035.351562	-96.811043
19046.118164	-96.392731
19056.884766	-96.514297
19067.651367	-97.173286
19078.417969	-97.888496
19089.184570	-98.558640
19099.951172	-98.807693
19110.717773	-98.449257
19121.484375	-98.247055
19132.250977	-98.603806
19143.017578	-99.328568
19153.784180	-99.474770
19164.550781	-99.345940
19175.317383	-99.378746
19186.083984	-99.635269
19196.850586	-99.781288
19207.617188	-100.112976
19218.383789	-100.447586
19229.150391	-100.478104
19239.916992	-100.304993
19250.683594	-100.252037
19261.450195	-100.887917
19272.216797	-101.367050
19282.983398	-101.132271
19293.750000	-100.818802
19304.516602	-100.856148
19315.283203	-101.382027
19326.049805	-101.691437
19336.816406	-101.531494
19347.583008	-101.675545
19358.349609	-102.166634
19369.116211	-102.335930
19379.882812	-102.442719
19390.649414	-103.035149
19401.416016	-103.465576
19412.182617	-103.446732
19422.949219	-103.739517
19433.715820	-104.305908
19444.482422	-104.923370
19455.249023	-105.548470
19466.015625	-105.608803
19476.782227	-105.504730
19487.548828	-105.530907
19498.315430	-105.521568
19509.082031	-105.432617
19519.848633	-105.347275
19530.615234	-105.373558
19541.381836	-105.363297
19552.148438	-105.653511
19562.915039	-106.230217
19573.681641	-106.575653
19584.448242	-107.165062
19595.214844	-107.115265
19605.981445	-107.035370
19616.748047	-107.442970
19627.514648	-107.264946
19638.281250	-106.980827
19649.047852	-107.451340
19659.814453	-107.774940
19670.581055	-107.472954
19681.347656	-107.312645
19692.114258	-107.880539
19702.880859	-109.150436
19713.647461	-109.249123
19724.414062	-108.865082
19735.180664	-109.095558
19745.947266	-109.304184
19756.713867	-109.279427
19767.480469	-109.565865
19778.247070	-109.383766
19789.013672	-109.275574
19799.780273	-109.424736
19810.546875	-110.370216
19821.313477	-111.581360
19832.080078	-111.508537
19842.846680	-111.495514
19853.613281	-112.024719
19864.379883	-112.022141
19875.146484	-111.579193
19885.913086	-111.528465
19896.679688	-112.176117
19907.446289	-112.613197
19918.212891	-112.942047
19928.979492	-113.838005
19939.746094	-114.025452
19950.512695	-114.017075
19961.279297	-114.606697
19972.045898	-114.777840
19982.812500	-114.749786
19993.579102	-115.230118
20004.345703	-114.809288
20015.112305	-113.306396
20025.878906	-113.757149
20036.645508	-114.234062
20047.412109	-114.585175
20058.178711	-115.715057
20068.945312	-114.426201
20079.711914	-114.526863
20090.478516	-116.709290
20101.245117	-117.410652
20112.011719	-116.566933
20122.778320	-116.835457
20133.544922	-117.379105
20144.311523	-117.221855
20155.078125	-115.506989
20165.844727	-114.694061
20176.611328	-116.402145
20187.377930	-118.982933
20198.144531	-119.434807
20208.911133	-119.458664
20219.677734	-119.766655
20230.444336	-119.560410
20241.210938	-119.737701
20251.977539	-120.029228
20262.744141	-120.601311
20273.510742	-121.465996
20284.277344	-121.937904
20295.043945	-122.734787
20305.810547	-122.539894
20316.577148	-122.503883
20327.343750	-122.321762
20338.110352	-122.310493
20348.876953	-122.525131
20359.643555	-122.385841
20370.410156	-122.079880
20381.176758	-122.437088
20391.943359	-122.806160
20402.709961	-123.987968
20413.476562	-125.360794
20424.243164	-122.483376
20435.009766	-120.943405
20445.776367	-122.527954
20456.542969	-125.329842
20467.309570	-127.063805
20478.076172	-126.997826
20488.842773	-126.378548
20499.609375	-127.418694
20510.375977	-128.129242
20521.142578	-128.788498
20531.909180	-129.265030
20542.675781	-128.476608
20553.442383	-126.328133
20564.208984	-125.448196
20574.975586	-126.473961
20585.742188	-128.772202
20596.508789	-129.647476
20607.275391	-129.433762
20618.041992	-130.223648
20628.808594	-131.103851
20639.575195	-129.929642
20650.341797	-130.569016
20661.108398	-131.738510
20671.875000	-131.539215
20682.641602	-130.484344
20693.408203	-129.463837
20704.174805	-129.369339
20714.941406	-130.758667
20725.708008	-132.619125
20736.474609	-133.192764
20747.241211	-132.122147
20758.007812	-132.799377
20768.774414	-134.160782
20779.541016	-135.716537
20790.307617	-136.206070
20801.074219	-135.944626
20811.840820	-134.849228
20822.607422	-136.844254
20833.374023	-137.412140
20844.140625	-137.456680
20854.907227	-137.476181
20865.673828	-137.503052
20876.440430	-138.239212
20887.207031	-139.375183
20897.973633	-139.814743
20908.740234	-139.641373
20919.506836	-140.697311
20930.273438	-139.129837
20941.040039	-138.601730
20951.806641	-138.893692
20962.573242	-140.138641
20973.339844	-141.489487
20984.106445	-141.395126
20994.873047	-140.185791
21005.639648	-140.632828
21016.406250	-140.596939
21027.172852	-141.538452
21037.939453	-142.279480
21048.706055	-143.145721
21059.472656	-143.684326
21070.239258	-143.274811
21081.005859	-143.655426
21091.772461	-143.032593
21102.539062	-143.988098
21113.305664	-144.836624
21124.072266	-145.178162
21134.838867	-144.846146
21145.605469	-146.027740
21156.372070	-145.102753
21167.138672	-145.299179
21177.905273	-146.061203
21188.671875	-145.997269
21199.438477	-145.862335
21210.205078	-145.024475
21220.971680	-145.493652
21231.738281	-146.529160
21242.504883	-146.694275
21253.271484	-147.202347
21264.038086	-146.215790
21274.804688	-146.898697
21285.571289	-146.834091
21296.337891	-147.120361
21307.104492	-147.032532
21317.871094	-147.192444
21328.637695	-147.192719
21339.404297	-147.143082
21350.170898	-147.231232
21360.937500	-147.477356
21371.704102	-147.542145
21382.470703	-147.171707
21393.237305	-147.337616
21404.003906	-147.233047
21414.770508	-147.578201
21425.537109	-147.721802
21436.303711	-147.915482
21447.070312	-147.814590
21457.836914	-147.715164
21468.603516	-147.718796
21479.370117	-147.762222
21490.136719	-147.873688
21500.903320	-148.043732
21511.669922	-147.942276
21522.436523	-147.981506
21533.203125	-147.879364
21543.969727	-147.916687
21554.736328	-147.890030
21565.502930	-147.895889
21576.269531	-147.886749
21587.036133	-148.065414
21597.802734	-147.854477
21608.569336	-147.951111
21619.335938	-147.925552
21630.102539	-147.799088
21640.869141	-147.976593
21651.635742	-147.866608
21662.402344	-147.828629
21673.168945	-148.067490
21683.935547	-147.877640
21694.702148	-147.906357
21705.468750	-148.051315
21716.235352	-147.872971
21727.001953	-147.834930
21737.768555	-147.953812
21748.535156	-148.003189
21759.301758	-147.814194
21770.068359	-148.067657
21780.834961	-147.953339
21791.601562	-148.028534
21802.368164	-147.991486
21813.134766	-148.081436
21823.901367	-147.950241
21834.667969	-148.169556
21845.434570	-147.975327
21856.201172	-147.976242
21866.967773	-148.051193
21877.734375	-148.043961
21888.500977	-148.023438
21899.267578	-148.028488
21910.034180	-147.952316
21920.800781	-148.163620
21931.567383	-148.011642
21942.333984	-148.098236
21953.100586	-147.999084
21963.867188	-148.025101
21974.633789	-148.029465
21985.400391	-148.052322
21996.166992	-147.925903
22006.933594	-148.051743
22017.700195	-148.098343
22028.466797	-147.901031
22039.233398	-148.112747
