Frequency (Hz)	Level (dB)
12607.690430	-52.977058
12618.457031	-51.832878
12629.223633	-51.239990
12639.990234	-51.181786
12650.756836	-52.063992
12661.523438	-52.895653
12672.290039	-53.893288
12683.056641	-55.187363
12693.823242	-55.738556
12704.589844	-55.602654
12715.356445	-55.252468
12726.123047	-55.076767
12736.889648	-54.821465
12747.656250	-54.538528
12758.422852	-53.918533
12769.189453	-53.512646
12779.956055	-53.944183
12790.722656	-55.469093
12801.489258	-57.489792
12812.255859	-58.383572
12823.022461	-57.147366
12833.789062	-54.619595
12844.555664	-52.769951
12855.322266	-51.401176
12866.088867	-50.231911
12876.855469	-49.800320
12887.622070	-50.305244
12898.388672	-50.241898
12909.155273	-49.677002
12919.921875	-50.532902
12930.688477	-51.946957
12941.455078	-52.025501
12952.221680	-51.503498
12962.988281	-51.073296
12973.754883	-50.141651
12984.521484	-48.976177
12995.288086	-48.561996
13006.054688	-48.332809
13016.821289	-47.994808
13027.587891	-48.232906
13038.354492	-49.314526
13049.121094	-49.804745
13059.887695	-49.068069
13070.654297	-48.365307
13081.420898	-48.294750
13092.187500	-48.655151
13102.954102	-48.822441
13113.720703	-48.894360
13124.487305	-48.781712
13135.253906	-48.660805
13146.020508	-48.631287
13156.787109	-49.301411
13167.553711	-50.375511
13178.320312	-51.610783
13189.086914	-53.003056
13199.853516	-52.054520
13210.620117	-50.545151
13221.386719	-48.986656
13232.153320	-48.528362
13242.919922	-49.514111
13253.686523	-50.963600
13264.453125	-52.671501
13275.219727	-52.849503
13285.986328	-51.726189
13296.752930	-51.473274
13307.519531	-51.539684
13318.286133	-51.582409
13329.052734	-52.421127
13339.819336	-53.340309
13350.585938	-53.991241
13361.352539	-54.145027
13372.119141	-52.889767
13382.885742	-51.891483
13393.652344	-51.234646
13404.418945	-50.539761
13415.185547	-50.007988
13425.952148	-49.170654
13436.718750	-48.960258
13447.485352	-49.116039
13458.251953	-48.758289
13469.018555	-48.365368
13479.785156	-49.021877
13490.551758	-49.940750
13501.318359	-50.301090
13512.084961	-50.502007
13522.851562	-49.501411
13533.618164	-47.941696
13544.384766	-47.680759
13555.151367	-48.442646
13565.917969	-48.830128
13576.684570	-48.667931
13587.451172	-48.756542
13598.217773	-48.462830
13608.984375	-48.067284
13619.750977	-48.461620
13630.517578	-48.855221
13641.284180	-48.978062
13652.050781	-49.219677
13662.817383	-49.461761
13673.583984	-49.548061
13684.350586	-49.981331
13695.117188	-50.542992
13705.883789	-51.392296
13716.650391	-52.703526
13727.416992	-52.247478
13738.183594	-50.826653
13748.950195	-50.144726
13759.716797	-50.306541
13770.483398	-50.537811
13781.250000	-50.495502
13792.016602	-50.858700
13802.783203	-51.808609
13813.549805	-51.936184
13824.316406	-50.758114
13835.083008	-50.070110
13845.849609	-50.489571
13856.616211	-51.118351
13867.382812	-51.341320
13878.149414	-51.460857
13888.916016	-51.521492
13899.682617	-51.149868
13910.449219	-50.159786
13921.215820	-49.380486
13931.982422	-49.008991
13942.749023	-49.180473
13953.515625	-50.646019
13964.282227	-52.821304
13975.048828	-53.626709
13985.815430	-53.185543
13996.582031	-53.449371
14007.348633	-54.830753
14018.115234	-56.326023
14028.881836	-57.033424
14039.648438	-57.615078
14050.415039	-56.939865
14061.181641	-55.444775
14071.948242	-54.570160
14082.714844	-53.903244
14093.481445	-54.388763
14104.248047	-56.041367
14115.014648	-57.547226
14125.781250	-57.135635
14136.547852	-55.010872
14147.314453	-52.894650
14158.081055	-51.736633
14168.847656	-51.322651
14179.614258	-51.148365
14190.380859	-51.842110
14201.147461	-52.668724
14211.914062	-52.717564
14222.680664	-53.620651
14233.447266	-54.845589
14244.213867	-53.368401
14254.980469	-52.129387
14265.747070	-52.448532
14276.513672	-52.280270
14287.280273	-51.663170
14298.046875	-51.598206
14308.813477	-51.748707
14319.580078	-51.988178
14330.346680	-52.134552
14341.113281	-53.180161
14351.879883	-53.315651
14362.646484	-52.837330
14373.413086	-52.996670
14384.179688	-52.449917
14394.946289	-51.586929
14405.712891	-51.439999
14416.479492	-51.362461
14427.246094	-51.128769
14438.012695	-51.346436
14448.779297	-51.938545
14459.545898	-53.125946
14470.312500	-54.103649
14481.079102	-54.620300
14491.845703	-55.637199
14502.612305	-56.920944
14513.378906	-57.850338
14524.145508	-57.974709
14534.912109	-57.960316
14545.678711	-57.509857
14556.445312	-56.808514
14567.211914	-57.177479
14577.978516	-58.738918
14588.745117	-58.787086
14599.511719	-57.872757
14610.278320	-57.552097
14621.044922	-57.374054
14631.811523	-57.082775
14642.578125	-57.405357
14653.344727	-58.391804
14664.111328	-59.039700
14674.877930	-59.197010
14685.644531	-58.499317
14696.411133	-57.562870
14707.177734	-57.485359
14717.944336	-58.020023
14728.710938	-58.740860
14739.477539	-58.928829
14750.244141	-58.103767
14761.010742	-56.732037
14771.777344	-55.402851
14782.543945	-55.098751
14793.310547	-55.871552
14804.077148	-56.437206
14814.843750	-55.180756
14825.610352	-53.520031
14836.376953	-52.896130
14847.143555	-53.337570
14857.910156	-54.333916
14868.676758	-55.541840
14879.443359	-57.324482
14890.209961	-58.583176
14900.976562	-56.736130
14911.743164	-54.465969
14922.509766	-53.191547
14933.276367	-53.423065
14944.042969	-54.651749
14954.809570	-55.944794
14965.576172	-57.988811
14976.342773	-60.111637
14987.109375	-60.532211
14997.875977	-59.208103
15008.642578	-57.241138
15019.409180	-55.577332
15030.175781	-54.833263
15040.942383	-54.623375
15051.708984	-54.299820
15062.475586	-54.981037
15073.242188	-56.555733
15084.008789	-57.625130
15094.775391	-58.073360
15105.541992	-58.252838
15116.308594	-57.644276
15127.075195	-56.707935
15137.841797	-56.159916
15148.608398	-56.218010
15159.375000	-56.897823
15170.141602	-57.923054
15180.908203	-58.217880
15191.674805	-57.259731
15202.441406	-56.213486
15213.208008	-55.129253
15223.974609	-54.138634
15234.741211	-53.549488
15245.507812	-53.276020
15256.274414	-53.682610
15267.041016	-54.431480
15277.807617	-54.771931
15288.574219	-54.789146
15299.340820	-54.567837
15310.107422	-54.782127
15320.874023	-55.716381
15331.640625	-56.922157
15342.407227	-57.121578
15353.173828	-56.187172
15363.940430	-54.804523
15374.707031	-53.765049
15385.473633	-53.632946
15396.240234	-54.571304
15407.006836	-56.012508
15417.773438	-57.322659
15428.540039	-57.698399
15439.306641	-57.680416
15450.073242	-56.887600
15460.839844	-56.054993
15471.606445	-56.961273
15482.373047	-58.315559
15493.139648	-59.027805
15503.906250	-58.827320
15514.672852	-58.437443
15525.439453	-58.431084
15536.206055	-58.724457
15546.972656	-59.481949
15557.739258	-59.934750
15568.505859	-59.529160
15579.272461	-58.726978
15590.039062	-57.852398
15600.805664	-57.368126
15611.572266	-57.696735
15622.338867	-58.698997
15633.105469	-59.473846
15643.872070	-58.644356
15654.638672	-57.005882
15665.405273	-56.340069
15676.171875	-56.246689
15686.938477	-56.019875
15697.705078	-56.212376
15708.471680	-56.267960
15719.238281	-56.749908
15730.004883	-57.015240
15740.771484	-56.668663
15751.538086	-56.592621
15762.304688	-56.874390
15773.071289	-57.031898
15783.837891	-56.556694
15794.604492	-56.336597
15805.371094	-56.175579
15816.137695	-56.500301
15826.904297	-56.671700
15837.670898	-57.217960
15848.437500	-57.710800
15859.204102	-57.603104
15869.970703	-57.922939
15880.737305	-58.994045
15891.503906	-60.203651
15902.270508	-60.724293
15913.037109	-60.766533
15923.803711	-60.355209
15934.570312	-59.625626
15945.336914	-59.032787
15956.103516	-58.589630
15966.870117	-58.418903
15977.636719	-58.972424
15988.403320	-60.261894
15999.169922	-61.627567
16009.936523	-61.299992
16020.703125	-60.326340
16031.469727	-59.777359
16042.236328	-59.637131
16053.002930	-59.655827
16063.769531	-59.817242
16074.536133	-60.494385
16085.302734	-61.021687
16096.069336	-61.242218
16106.835938	-61.288185
16117.602539	-61.226276
16128.369141	-61.447735
16139.135742	-61.785980
16149.902344	-61.407616
16160.668945	-61.110825
16171.435547	-61.079418
16182.202148	-61.166862
16192.968750	-61.401543
16203.735352	-61.579147
16214.501953	-61.532558
16225.268555	-61.778053
16236.035156	-61.832260
16246.801758	-61.578903
16257.568359	-61.235909
16268.334961	-60.453129
16279.101562	-59.656616
16289.868164	-59.708809
16300.634766	-60.570011
16311.401367	-61.443527
16322.167969	-61.189484
16332.934570	-60.415836
16343.701172	-59.308849
16354.467773	-57.973373
16365.234375	-57.232105
16376.000977	-57.410126
16386.767578	-58.148174
16397.534180	-59.278843
16408.300781	-60.215675
16419.067383	-59.280365
16429.833984	-57.989716
16440.600586	-57.642887
16451.367188	-57.451889
16462.133789	-57.700504
16472.900391	-58.418324
16483.666992	-58.800461
16494.433594	-58.739624
16505.200195	-58.114563
16515.966797	-57.241714
16526.733398	-57.100986
16537.500000	-57.694889
16548.266602	-58.726601
16559.033203	-59.720463
16569.799805	-59.748371
16580.566406	-59.519619
16591.333008	-59.260235
16602.099609	-58.881042
16612.866211	-58.727787
16623.632812	-58.798538
16634.399414	-58.745541
16645.166016	-58.382824
16655.932617	-57.999149
16666.699219	-57.797886
16677.465820	-57.843544
16688.232422	-57.729523
16698.999023	-58.183971
16709.765625	-58.599190
16720.532227	-58.133755
16731.298828	-57.975960
16742.065430	-57.962029
16752.832031	-57.445816
16763.598633	-57.499046
16774.365234	-58.150234
16785.131836	-59.025978
16795.898438	-58.847118
16806.665039	-57.675018
16817.431641	-56.528706
16828.198242	-55.645874
16838.964844	-55.434395
16849.731445	-55.954338
16860.498047	-57.172928
16871.264648	-57.270287
16882.031250	-56.588737
16892.797852	-56.647266
16903.564453	-57.020710
16914.331055	-56.947037
16925.097656	-57.595669
16935.864258	-58.451645
16946.630859	-58.568863
16957.397461	-57.378395
16968.164062	-56.036976
16978.930664	-55.574940
16989.697266	-55.716171
17000.463867	-55.973183
17011.230469	-56.024532
17021.997070	-56.001556
17032.763672	-55.695995
17043.530273	-55.000572
17054.296875	-54.552052
17065.063477	-54.717773
17075.830078	-55.186790
17086.596680	-55.540165
17097.363281	-56.534237
17108.129883	-57.016212
17118.896484	-55.558971
17129.663086	-54.423206
17140.429688	-54.058865
17151.196289	-54.063969
17161.962891	-54.383850
17172.729492	-54.809925
17183.496094	-54.433662
17194.262695	-54.188293
17205.029297	-54.559948
17215.795898	-54.071590
17226.562500	-53.144199
17237.329102	-52.865002
17248.095703	-53.045723
17258.862305	-53.190422
17269.628906	-53.837097
17280.395508	-54.713509
17291.162109	-54.344471
17301.928711	-53.488354
17312.695312	-53.487164
17323.461914	-53.562939
17334.228516	-53.983624
17344.995117	-54.805862
17355.761719	-55.680099
17366.528320	-55.904980
17377.294922	-55.468685
17388.061523	-55.239311
17398.828125	-55.282452
17409.594727	-55.208324
17420.361328	-55.228207
17431.127930	-55.426331
17441.894531	-55.835720
17452.661133	-56.119072
17463.427734	-56.023499
17474.194336	-55.495098
17484.960938	-55.177635
17495.727539	-54.929314
17506.494141	-54.715317
17517.260742	-54.865097
17528.027344	-55.478130
17538.793945	-56.222870
17549.560547	-56.970413
17560.327148	-57.227249
17571.093750	-56.259640
17581.860352	-55.749668
17592.626953	-55.359787
17603.393555	-55.289032
17614.160156	-55.863934
17624.926758	-56.136578
17635.693359	-55.861767
17646.459961	-55.970894
17657.226562	-55.731262
17667.993164	-54.858574
17678.759766	-54.263229
17689.526367	-54.585686
17700.292969	-55.388790
17711.059570	-55.547062
17721.826172	-54.972851
17732.592773	-54.446350
17743.359375	-53.648479
17754.125977	-52.856915
17764.892578	-52.794003
17775.659180	-52.990204
17786.425781	-53.235214
17797.192383	-54.005016
17807.958984	-54.699223
17818.725586	-55.016884
17829.492188	-54.932377
17840.258789	-54.558815
17851.025391	-54.058338
17861.791992	-54.106186
17872.558594	-55.059765
17883.325195	-55.614925
17894.091797	-55.676769
17904.858398	-55.882786
17915.625000	-55.589119
17926.391602	-54.877090
17937.158203	-54.398396
17947.924805	-54.521042
17958.691406	-55.090252
17969.458008	-55.993469
17980.224609	-56.646259
17990.991211	-56.183083
18001.757812	-55.448864
18012.524414	-55.339172
18023.291016	-55.624054
18034.057617	-55.657173
18044.824219	-56.110813
18055.590820	-56.668251
18066.357422	-56.633572
18077.124023	-56.779720
18087.890625	-57.043186
18098.657227	-57.068745
18109.423828	-57.360893
18120.190430	-57.472004
18130.957031	-57.650082
18141.723633	-58.013069
18152.490234	-58.438622
18163.256836	-58.997200
18174.023438	-58.914555
18184.790039	-59.225437
18195.556641	-58.913929
18206.323242	-58.172638
18217.089844	-58.421066
18227.856445	-59.434185
18238.623047	-60.213100
18249.389648	-60.245289
18260.156250	-60.102512
18270.922852	-59.951733
18281.689453	-60.085178
18292.456055	-60.528721
18303.222656	-61.116215
18313.989258	-61.456734
18324.755859	-61.678551
18335.522461	-61.433933
18346.289062	-61.566967
18357.055664	-61.955055
18367.822266	-61.813366
18378.588867	-61.345924
18389.355469	-61.166294
18400.122070	-61.816212
18410.888672	-62.537395
18421.655273	-62.729534
18432.421875	-62.429253
18443.188477	-61.986034
18453.955078	-61.990322
18464.721680	-62.101158
18475.488281	-62.066708
18486.254883	-62.094196
18497.021484	-62.522690
18507.788086	-63.209900
18518.554688	-63.911194
18529.321289	-63.904022
18540.087891	-63.241390
18550.854492	-62.865879
18561.621094	-63.063934
18572.387695	-63.563347
18583.154297	-64.190346
18593.920898	-64.403130
18604.687500	-64.293541
18615.454102	-64.213089
18626.220703	-64.435028
18636.987305	-64.489182
18647.753906	-64.564072
18658.520508	-64.672203
18669.287109	-65.096199
18680.053711	-65.604317
18690.820312	-65.545692
18701.586914	-65.318451
18712.353516	-65.107719
18723.120117	-65.513405
18733.886719	-66.011330
18744.653320	-65.763535
18755.419922	-65.889717
18766.186523	-66.397560
18776.953125	-66.810844
18787.719727	-66.575539
18798.486328	-66.261940
18809.252930	-66.446159
18820.019531	-66.745537
18830.786133	-67.093864
18841.552734	-67.807831
18852.319336	-68.485847
18863.085938	-68.372849
18873.852539	-67.952309
18884.619141	-68.029884
18895.385742	-68.206009
18906.152344	-67.663712
18916.918945	-67.425240
18927.685547	-68.317802
18938.452148	-69.154160
18949.218750	-69.354828
18959.985352	-69.956841
18970.751953	-69.957634
18981.518555	-69.357140
18992.285156	-69.607727
19003.051758	-70.115395
19013.818359	-70.769844
19024.584961	-71.152061
19035.351562	-71.345146
19046.118164	-71.247330
19056.884766	-71.233566
19067.651367	-71.520416
19078.417969	-71.424461
19089.184570	-71.694626
19099.951172	-72.315506
19110.717773	-72.646164
19121.484375	-72.735405
19132.250977	-73.129807
19143.017578	-73.379112
19153.784180	-73.400887
19164.550781	-73.045830
19175.317383	-73.022842
19186.083984	-73.302475
19196.850586	-73.558502
19207.617188	-73.983902
19218.383789	-74.250420
19229.150391	-74.104919
19239.916992	-73.735107
19250.683594	-73.740868
19261.450195	-74.236473
19272.216797	-74.829308
19282.983398	-74.627968
19293.750000	-74.635597
19304.516602	-75.039444
19315.283203	-75.372169
19326.049805	-75.719528
19336.816406	-75.687759
19347.583008	-75.904854
19358.349609	-76.541283
19369.116211	-76.562111
19379.882812	-76.268410
19390.649414	-76.407127
19401.416016	-76.856888
19412.182617	-76.898300
19422.949219	-77.128777
19433.715820	-77.108360
19444.482422	-77.487389
19455.249023	-78.075287
19466.015625	-77.984055
19476.782227	-77.969711
19487.548828	-78.109680
19498.315430	-78.272209
19509.082031	-78.378891
19519.848633	-78.332436
19530.615234	-78.751976
19541.381836	-79.265282
19552.148438	-79.583832
19562.915039	-79.991241
19573.681641	-80.310867
19584.448242	-80.560181
19595.214844	-80.630173
19605.981445	-80.285591
19616.748047	-79.912201
19627.514648	-80.516510
19638.281250	-81.159424
19649.047852	-81.178497
19659.814453	-80.913162
19670.581055	-80.807320
19681.347656	-81.320320
19692.114258	-81.493874
19702.880859	-81.688232
19713.647461	-81.920891
19724.414062	-82.162987
19735.180664	-82.317909
19745.947266	-82.129646
19756.713867	-82.052284
19767.480469	-82.643822
19778.247070	-83.411064
19789.013672	-83.680862
19799.780273	-83.546448
19810.546875	-83.773033
19821.313477	-84.272659
19832.080078	-84.426788
19842.846680	-84.448875
19853.613281	-84.668190
19864.379883	-85.170662
19875.146484	-85.457588
19885.913086	-85.533211
19896.679688	-85.721130
19907.446289	-85.830368
19918.212891	-86.143303
19928.979492	-86.865852
19939.746094	-87.437080
19950.512695	-87.464806
19961.279297	-87.215652
19972.045898	-87.265755
19982.812500	-87.282463
19993.579102	-87.543991
20004.345703	-88.148285
20015.112305	-88.352623
20025.878906	-88.466339
20036.645508	-88.604103
20047.412109	-88.766510
20058.178711	-88.766289
20068.945312	-89.181419
20079.711914	-90.062920
20090.478516	-90.632629
20101.245117	-90.557930
20112.011719	-90.717064
20122.778320	-91.048653
20133.544922	-91.156479
20144.311523	-91.218452
20155.078125	-91.216347
20165.844727	-91.197243
20176.611328	-91.542274
20187.377930	-92.038498
20198.144531	-92.461525
20208.911133	-92.934074
20219.677734	-92.831070
20230.444336	-92.806206
20241.210938	-93.071777
20251.977539	-93.564560
20262.744141	-93.984940
20273.510742	-94.402824
20284.277344	-94.478455
20295.043945	-94.534744
20305.810547	-95.148552
20316.577148	-95.916603
20327.343750	-96.058685
20338.110352	-95.893951
20348.876953	-96.173889
20359.643555	-96.936531
20370.410156	-97.144646
20381.176758	-97.036568
20391.943359	-97.747803
20402.709961	-98.278893
20413.476562	-98.059608
20424.243164	-98.015221
20435.009766	-98.443825
20445.776367	-99.170227
20456.542969	-99.350098
20467.309570	-99.269943
20478.076172	-99.933990
20488.842773	-100.419090
20499.609375	-100.394096
20510.375977	-100.748672
20521.142578	-101.314751
20531.909180	-101.787415
20542.675781	-101.858276
20553.442383	-101.932945
20564.208984	-102.351273
20574.975586	-102.647285
20585.742188	-103.112175
20596.508789	-103.425369
20607.275391	-103.656845
20618.041992	-103.889267
20628.808594	-104.349358
20639.575195	-104.838783
20650.341797	-105.228188
20661.108398	-105.399658
20671.875000	-105.412338
20682.641602	-105.875145
20693.408203	-106.396561
20704.174805	-106.769920
20714.941406	-106.957520
20725.708008	-107.251129
20736.474609	-107.895630
20747.241211	-108.181900
20758.007812	-108.133522
20768.774414	-108.653542
20779.541016	-109.166824
20790.307617	-109.644066
20801.074219	-109.892166
20811.840820	-110.054153
20822.607422	-110.508408
20833.374023	-111.005585
20844.140625	-111.260460
20854.907227	-111.395996
20865.673828	-111.684959
20876.440430	-112.023651
20887.207031	-112.428787
20897.973633	-113.067894
20908.740234	-113.938858
20919.506836	-114.490517
20930.273438	-114.696701
20941.040039	-115.149132
20951.806641	-115.152573
20962.573242	-115.230461
20973.339844	-115.599182
20984.106445	-115.880302
20994.873047	-116.279938
21005.639648	-116.842880
21016.406250	-117.282761
21027.172852	-117.832329
21037.939453	-118.304764
21048.706055	-118.515686
21059.472656	-118.961517
21070.239258	-119.578026
21081.005859	-119.952156
21091.772461	-120.011444
21102.539062	-120.636551
21113.305664	-121.606888
21124.072266	-121.526970
21134.838867	-121.439880
21145.605469	-121.959892
21156.372070	-123.242439
21167.138672	-124.119415
21177.905273	-124.283585
21188.671875	-124.416122
21199.438477	-124.485184
21210.205078	-124.740479
21220.971680	-125.476234
21231.738281	-125.902405
21242.504883	-126.018364
21253.271484	-126.657982
21264.038086	-127.515930
21274.804688	-128.550964
21285.571289	-128.750366
21296.337891	-128.710342
21307.104492	-129.052124
21317.871094	-129.325500
21328.637695	-129.634872
21339.404297	-130.158844
21350.170898	-130.999023
21360.937500	-131.400162
21371.704102	-131.465973
21382.470703	-131.958984
21393.237305	-132.811676
21404.003906	-133.526627
21414.770508	-133.846268
21425.537109	-134.414688
21436.303711	-135.137741
21447.070312	-135.603256
21457.836914	-136.220734
21468.603516	-136.515671
21479.370117	-136.411392
21490.136719	-136.975769
21500.903320	-137.809174
21511.669922	-138.301437
21522.436523	-139.125351
21533.203125	-138.905121
21543.969727	-139.527969
21554.736328	-140.033920
21565.502930	-140.703445
21576.269531	-141.564026
21587.036133	-141.743698
21597.802734	-142.630173
21608.569336	-142.159195
21619.335938	-143.003906
21630.102539	-143.389023
21640.869141	-143.894012
21651.635742	-144.792084
21662.402344	-144.645370
21673.168945	-145.681580
21683.935547	-145.547241
21694.702148	-146.448517
21705.468750	-146.813950
21716.235352	-147.256897
21727.001953	-147.791565
21737.768555	-147.494507
21748.535156	-148.716003
21759.301758	-147.884644
21770.068359	-148.860352
21780.834961	-149.064468
21791.601562	-148.975906
21802.368164	-149.885162
21813.134766	-149.520874
21823.901367	-150.187363
21834.667969	-149.991058
21845.434570	-150.136276
21856.201172	-150.676743
21866.967773	-150.153763
21877.734375	-150.791153
21888.500977	-150.734848
21899.267578	-150.735947
21910.034180	-150.903549
21920.800781	-151.043945
21931.567383	-151.373001
21942.333984	-150.740707
21953.100586	-151.586823
21963.867188	-150.827362
21974.633789	-151.584686
21985.400391	-151.246933
21996.166992	-151.177979
22006.933594	-151.562302
22017.700195	-151.113617
22028.466797	-151.274292
22039.233398	-150.956131
